feature,mutual_information,fisher_score,anova_f,anova_p,class_count,state_0_mean,state_0_std,state_1_mean,state_1_std,state_2_mean,state_2_std,state_3_mean,state_3_std
v__time__ptp,0.3389331237989128,0.6224450865848564,1120.60863754827,0.0,4,6.716378861764686,3.6152479623646436,10.606922199262069,4.812031597255606,13.933516991238633,5.812043155558718,19.953333135432622,10.044842066509753
v__time__skewness,0.3440420477957167,0.03533141436818138,63.60832300085001,2.0660382612047886e-40,4,-0.09187685767028961,0.1398189125007729,-0.14891528199517362,0.0828060696715914,-0.06969916746964683,0.0516755711830307,-0.0432042641838743,0.051619560280000865
v__time__kurtosis,0.47501442929807935,0.03393609651427976,61.096285757874995,7.734651680538677e-39,4,0.5204755720925461,0.8047287722845131,0.578137156793054,0.5216222296706974,0.19930794029407223,0.2588053045223277,0.13835088192721767,0.22954548246422551
v__time__crest_factor,0.1018673514392161,0.0063631182338228405,11.455733860292375,1.7446860312125005e-07,4,4.840196984013964,0.9539653179780989,4.981404748586093,0.481044191328972,4.734710059744005,0.4768660391319125,4.68921470212539,0.6513153837844887
v__time__impulse_factor,0.13806713534153325,0.008954305673363718,16.120734980612518,1.9772017015537295e-10,4,6.214003244317414,1.4007560389147105,6.383768017701605,0.6810889134237114,5.978142580139074,0.6278768959856322,5.907029539246488,0.8468239917712357
v__time__clearance_factor,0.1456665462709832,0.010316196920102542,18.572593188491236,5.538348860445891e-12,4,7.421376772922412,1.7778016965733017,7.615319110585503,0.854755503466746,7.08056594037594,0.7613629552468644,6.988420620497261,1.0174075025358276
mag__time__mean,0.601618830416164,1.3382241529009336,2409.249549939314,0.0,4,0.8184497384305262,0.25855963460376347,1.377368690751745,0.48096810042200555,1.9444595221432421,0.6304258617342385,2.9738925128566067,1.562027440431551
mag__time__std,0.5090774276982579,0.9905476098412288,1783.3158802508299,0.0,4,0.4681884518764523,0.18948556910889078,0.7739007457162186,0.3348834451723939,1.0510807299389686,0.3934457283357321,1.6173850417543254,0.8523463936193564
mag__time__rms,0.5844721332298375,1.2472828788539463,2245.524942896723,0.0,4,0.9435931660320983,0.3185124854255144,1.5804772012070147,0.5844963014615413,2.2108044091656494,0.7418043588475849,3.385632837285215,1.7787314136171173
mag__time__mean_abs,0.601618830416164,1.3382241529009336,2409.249549939314,0.0,4,0.8184497384305262,0.25855963460376347,1.377368690751745,0.48096810042200555,1.9444595221432421,0.6304258617342385,2.9738925128566067,1.562027440431551
