feature,healthy_mean,fault_mean,mean_shift,cohens_d,auc,auc_raw,auc_abs,healthy_std,fault_std
v__time__std,0.6686765458962121,1.9496686402501309,1.2809920943539188,1.261671803650222,0.9393936102434723,0.9393936102434723,0.9393936102434723,0.2367418607633749,1.4162186506251453
v__time__rms,0.6690574183870012,1.9498861888075136,1.2808287704205124,1.2614913513065602,0.9393819267848766,0.9393819267848766,0.9393819267848766,0.2366849751528724,1.4162507679009615
v__time__mean_abs,0.5208189700301565,1.5459247758512058,1.0251058058210494,1.2653766875287327,0.9469650390756925,0.9469650390756925,0.9469650390756925,0.16782311658092128,1.1333231089354636
v__time__ptp,6.35569428748549,16.879935945052445,10.524241657566954,1.3141610679059132,0.9020216490836701,0.9020216490836701,0.9020216490836701,3.4158822499750903,10.798083033824739
v__time__skewness,-0.07793097568060715,-0.06486657278600871,0.01306440289459844,0.10483977044323049,0.564423503467614,0.43557649653238595,0.564423503467614,0.13229027710348426,0.11643068280659923
v__time__kurtosis,0.438874316964234,0.2851893193109948,-0.15368499765323923,-0.2465642671740969,0.5809203644508866,0.5809203644508866,0.5809203644508866,0.7576052356350442,0.4506164142254469
v__time__crest_factor,4.769880355392918,4.824096880997496,0.0542165256045779,0.06156530676837876,0.5723029922432787,0.5723029922432787,0.5723029922432787,0.9082264886299262,0.8521493174278838
v__time__impulse_factor,6.102254844392047,6.111560206648388,0.009305362256340821,0.007562973999760193,0.5713967939859397,0.5713967939859397,0.5713967939859397,1.328856409131082,1.1233121802805444
v__time__clearance_factor,7.275502189060122,7.2496699979322905,-0.025832191127831194,-0.01687495864909791,0.5714262764634902,0.5714262764634902,0.5714262764634902,1.6843475822424885,1.3600265103483113
mag__time__mean,0.7835978143806447,2.3092310918483747,1.5256332774677301,1.3966685604373186,0.9524163765578706,0.9524163765578706,0.9524163765578706,0.2518863809960463,1.524124390932972
mag__time__std,0.44565997664266327,1.296193738467304,0.8505337618246407,1.3395007175188218,0.9358393743507921,0.9358393743507921,0.9358393743507921,0.18210402657511265,0.8793149853702741
mag__time__rms,0.9020733507495355,2.6493343251966612,1.7472609744471257,1.384502911531613,0.9498624455304382,0.9498624455304382,0.9498624455304382,0.30904796517194993,1.7577952324060278
mag__time__mean_abs,0.7835978143806447,2.3092310918483747,1.5256332774677301,1.3966685604373186,0.9524163765578706,0.9524163765578706,0.9524163765578706,0.2518863809960463,1.524124390932972
mag__time__ptp,3.6646194657428866,10.489404437873983,6.824784972131097,1.3334172539715792,0.9009520193215197,0.9009520193215197,0.9009520193215197,1.9837279085855495,6.961187342183449
mag__time__skewness,0.8677197635472621,0.8893138282595043,0.021594064712242234,0.07885877780919315,0.6455790887997619,0.6455790887997619,0.6455790887997619,0.31100155222250436,0.23075110451852093
mag__time__kurtosis,1.0917395503049334,1.1905938310251098,0.09885428072017644,0.08132563834787193,0.6520545544494809,0.6520545544494809,0.6520545544494809,1.2538691896776673,1.1759549125813882
mag__time__crest_factor,3.8742594227167535,4.047935961912316,0.17367653919556236,0.20910594559070797,0.6022505262120218,0.6022505262120218,0.6022505262120218,0.8007929346959494,0.8593104297283188
mag__time__impulse_factor,4.448530083347277,4.645971011882434,0.1974409285351566,0.19433603080186676,0.606272009171515,0.606272009171515,0.606272009171515,0.999839181884065,1.0318623699781115
mag__time__clearance_factor,4.838268669489037,5.053509436560393,0.2152407670713563,0.1892147898496083,0.6082450532418859,0.6082450532418859,0.6082450532418859,1.1281401202683252,1.1468772551613016
h__spectral__centroid,5326.741431165513,4688.738100705624,-638.0033304598892,-0.4654514079907615,0.6203209117479002,0.37967908825209984,0.6203209117479002,1373.5730596989351,1367.860027083038
