feature,mutual_information,fisher_score,anova_f,anova_p,class_count,state_0_mean,state_0_std,state_1_mean,state_1_std,state_2_mean,state_2_std,state_3_mean,state_3_std
mag__time__skewness,0.19846375860199927,0.05435155656555959,136.42240697955455,4.543140664950281e-86,4,2.22844812024366,3.2209366126996457,1.134437533590123,0.9406374427113223,1.3226557974200412,0.9184834272046476,2.0826348585917427,1.2155195345136585
mag__time__kurtosis,0.16750375491084712,0.04718130386318457,118.42507269659323,6.110746909556039e-75,4,21.9514432827746,61.63873516448319,3.41486635856907,11.980091324604112,4.040395482853373,12.69654126801764,9.434475216236121,19.626193957342164
mag__time__crest_factor,0.12210900390614521,0.07174346844543822,180.07610579805012,9.162097097003399e-113,4,5.349966229056763,3.944419267323212,3.735142168579035,1.4743185347292183,4.0563262084298,1.3060400274778337,5.148747329167147,1.9279968692569776
mag__time__impulse_factor,0.11339288803233627,0.05308008901975052,133.2310234395738,4.222032757033749e-84,4,7.068988718231184,7.693288817925713,4.413198427362873,2.1359354303444795,4.878879762177363,2.567248195837982,6.532456749434014,3.2612389255248915
mag__time__clearance_factor,0.13894134559003168,0.04963896075324331,124.59379149064074,9.194864313141683e-79,4,7.913992315513547,9.137089193336942,4.857039668305546,2.462481463090499,5.411451507446819,3.2243448942131656,7.416602050100926,4.222399696961137
h__spectral__centroid,0.3967123604144789,0.025220101849355372,63.302455641882055,2.049669585287644e-40,4,3956.6579522572315,1704.1792723582494,5015.426711445413,2880.322640030181,4697.696750535463,3664.9759895867937,4075.214771832172,3357.630031029115
h__spectral__bandwidth,0.24187159144991455,0.011731980938276997,29.44727215507522,6.395019739769479e-19,4,2920.039186750044,908.856186251096,3053.531658481761,637.7283985697654,3126.6175300389714,574.6603569101619,2972.795192340711,942.2154350804764
h__spectral__rms_frequency,0.3034099017247307,0.03119791942209634,78.30677774946176,7.077393654107518e-50,4,4949.355156759616,1848.215651701829,5986.494423530377,2709.8710717085833,5913.092549292931,3262.1636949556464,5228.815900588119,3204.0318851866177
h__spectral__peak_frequency,0.5612427178958905,0.01597350800931555,40.09350510338202,1.0715959028019258e-25,4,3085.645933014354,3464.1773684971217,4503.720809548521,4595.456614470741,3874.1476091476093,5333.927374654327,3436.656314699793,4763.632969511381
h__spectral__entropy,0.2651072444456051,0.31038707866982806,779.0715674613266,0.0,4,0.8092909220554905,0.04789572073179797,0.8221152020944295,0.028405698314399815,0.7750980468332556,0.03556361317989002,0.7569158111662335,0.055644810654393265
v__spectral__centroid,0.3344405228579683,0.17953588331872233,450.63506712999316,2.7505166995158338e-269,4,7044.209680823859,1091.6096507465556,8197.015797953254,1730.8400458141473,8592.98278128921,1658.2735759381856,7562.714509316317,1784.6569254415074
v__spectral__bandwidth,0.25013009586482227,0.033226444992554054,83.39837693131057,4.463163191425073e-53,4,2719.104165759186,371.768165749103,2608.021919690412,562.0146084940912,2684.6792792262095,639.5824988404186,2931.3900576608526,557.8486198507227
v__spectral__rms_frequency,0.35691198729467777,0.2055236770381911,515.8644293658589,6.75812074393745e-305,4,7562.257244312321,1075.4097178168156,8658.200233334124,1529.7328947657786,9064.683979641224,1427.3392331723328,8174.75530298847,1567.56804638077
v__spectral__peak_frequency,0.41791129753581746,0.17812779609002968,447.1007681859743,2.4608092464294026e-267,4,6972.245123297755,2582.0564329944764,9116.829268292682,2941.4397033074983,9712.10498960499,2357.167970105023,7715.631469979296,3526.0870113480796
v__spectral__entropy,0.25673173127306503,0.15476760208872753,388.4666812427417,1.294824321109207e-234,4,0.8867786269128155,0.019750532907206575,0.858160612431236,0.04875322192879341,0.8507971765774476,0.0459325998228332,0.8723296398940557,0.03919739492703391
mag__spectral__centroid,0.2613986134304511,0.38526050001565093,967.0038550392846,0.0,4,4417.9123254513215,865.3905296095626,4435.6760211771425,1182.2938124271827,3427.271036076185,959.2139479146359,2780.670552796316,1025.820436004601
mag__spectral__bandwidth,0.2690888202961732,0.19000538668437011,476.9135205777694,1.0013392649649045e-283,4,3815.632775044799,251.6622160853101,3559.4532611077143,427.16642959821326,3469.565174780661,519.2979195102816,3260.395944710896,638.7269320592883
mag__spectral__rms_frequency,0.27422328351912895,0.3309482314178431,830.6800608587862,0.0,4,5859.369776448633,746.3399037663512,5710.494599395355,1146.9396368649939,4893.179925480962,1015.1951540119276,4306.935061687181,1128.228910526586
mag__spectral__peak_frequency,0.18678214014857808,0.034893679852524756,87.58313642983715,1.055621697034384e-55,4,183.28671328671328,770.8945302423554,539.4447327451998,1299.1940949084396,209.85446985446984,330.86147182818286,162.80538302277432,139.472896407534
mag__spectral__entropy,0.28205443523711593,0.5117882294509902,1284.5884559220956,0.0,4,0.8964635951667493,0.030467243687623276,0.9010383374816554,0.04062373813599917,0.8649746290083339,0.041049283928944205,0.8152871592717795,0.05483455666397542
