experiment_id,dataset,task,task_type,target,model,feature_subset,feature_count,sequence_length,label_source_included,max_epochs,last_epoch,best_epoch,primary_metric,metric_direction,val_primary,test_primary,val_loss,test_loss,status,notes
xjtu_main_rul_linear_gru_sequence_full_manual_basic_no_reference_200ep,XJTU-SY,rul_linear_sequence,regression,linear_rul_norm,gru,full_manual_basic_no_reference,44,8,no,200,200,2,RMSE,lower_is_better,0.4293732094464941,0.27500946242657337,0.1837026379787578,0.07292455155402422,completed,RUL uses linear_rul_norm; this is a 200ep GRU sequence run.
xjtu_main_health_gru_sequence_compact_non_label_source_200ep,XJTU-SY,health_state_sequence,multiclass_classification,health_state_id,gru,compact_non_label_source,6,8,no,200,200,7,WeightedF1,higher_is_better,0.5760068108893784,0.37552526013147036,4.519658429432193,6.9141646564762596,completed,Classification target is health_state_id; this is a 200ep GRU sequence run.
xjtu_main_early_gru_sequence_compact_non_label_source_200ep,XJTU-SY,early_fault_sequence,binary_classification,early_fault,gru,compact_non_label_source,5,8,no,200,200,28,WeightedF1,higher_is_better,0.6181271101347117,0.8516793737011742,3.78866731067337,3.085828912444409,completed,Classification target is early_fault; this is a 200ep GRU sequence run.
phm_official_rul_linear_gru_sequence_compact_non_label_source_200ep,PHM2012,rul_linear_sequence,regression,linear_rul_norm,gru,compact_non_label_source,7,8,no,200,200,45,RMSE,lower_is_better,0.25473013886451695,0.2803622084658586,0.06684879480855992,0.07881078761420213,completed,RUL uses linear_rul_norm; this is a 200ep GRU sequence run.
phm_official_health_gru_sequence_compact_non_label_source_200ep,PHM2012,health_state_sequence,multiclass_classification,health_state_id,gru,compact_non_label_source,5,8,no,200,200,1,WeightedF1,higher_is_better,0.3753927670279033,0.4175989318696068,3.216891125923359,3.8211657075345022,completed,Classification target is health_state_id; this is a 200ep GRU sequence run.
phm_official_early_gru_sequence_compact_non_label_source_200ep,PHM2012,early_fault_sequence,binary_classification,early_fault,gru,compact_non_label_source,7,8,no,200,200,1,WeightedF1,higher_is_better,0.6110452242407901,0.6827153966908376,2.2405865701675234,2.5386339423225843,completed,Classification target is early_fault; this is a 200ep GRU sequence run.
