experiment_name,baseline_route,model_name,input_format,dataset_name,condition_name,split_name,seed,run_count,rmse,normalized_rmse,mae,r2,huang_rul_score,phm2012_score,prediction_count,panel_instance_count,series_length,status,rmse_mean,rmse_std,normalized_rmse_mean,normalized_rmse_std,mae_mean,mae_std,r2_mean,r2_std,huang_rul_score_mean,huang_rul_score_std,phm2012_score_mean,phm2012_score_std
XJTU-SY-condition_1_35Hz12kN-rocket_regressor,rocket_regressor,RocketRegressor,sktime_3d_panel_numpy,XJTU-SY,condition_1_35Hz12kN,train_Bearing1_1_1_2_1_4_1_5_test_Bearing1_3,0,3,42.014509201247115,0.26932377693107123,34.11916693401556,0.140594457925181,2.4107327613103613,18056.270108845805,157,611,256,RUN_RECORDED,41.138136316524175,0.8980533989567174,0.26370600202900113,0.005756752557414852,33.89251457057816,0.6955889182674134,0.17568025340588958,0.03576357286013763,2.5189541646299234,0.12659530056082263,15742.842988155026,1698.1068576230311
XJTU-SY-condition_1_35Hz12kN-rocket_regressor,rocket_regressor,RocketRegressor,sktime_3d_panel_numpy,XJTU-SY,condition_1_35Hz12kN,train_Bearing1_1_1_2_1_4_1_5_test_Bearing1_3,1,3,39.903879659760506,0.25579410038308015,32.95019053335208,0.22477136713697743,2.6965786350921586,14028.104726027694,157,611,256,RUN_RECORDED,41.138136316524175,0.8980533989567174,0.26370600202900113,0.005756752557414852,33.89251457057816,0.6955889182674134,0.17568025340588958,0.03576357286013763,2.5189541646299234,0.12659530056082263,15742.842988155026,1698.1068576230311
XJTU-SY-condition_1_35Hz12kN-rocket_regressor,rocket_regressor,RocketRegressor,sktime_3d_panel_numpy,XJTU-SY,condition_1_35Hz12kN,train_Bearing1_1_1_2_1_4_1_5_test_Bearing1_3,2,3,41.4960200885649,0.2660001287728519,34.60818624436683,0.16167493515551035,2.449551097487251,15144.154129591578,157,611,256,RUN_RECORDED,41.138136316524175,0.8980533989567174,0.26370600202900113,0.005756752557414852,33.89251457057816,0.6955889182674134,0.17568025340588958,0.03576357286013763,2.5189541646299234,0.12659530056082263,15742.842988155026,1698.1068576230311
XJTU-SY-condition_1_35Hz12kN-time_series_forest_regressor,time_series_forest_regressor,TimeSeriesForestRegressor,sktime_3d_panel_numpy,XJTU-SY,condition_1_35Hz12kN,train_Bearing1_1_1_2_1_4_1_5_test_Bearing1_3,0,3,49.016125482588286,0.3142059325806941,41.5515923566879,-0.1697081583859985,2.801171013640871,31709.779039899513,157,611,256,RUN_RECORDED,49.28331532665851,0.19089269332459963,0.3159186879914007,0.0012236711110551442,41.69665605095542,0.16337117889950986,-0.18251295501812007,0.009149092205092428,2.821679205069733,0.03012611119724655,32367.15023051116,607.307837918651
XJTU-SY-condition_1_35Hz12kN-time_series_forest_regressor,time_series_forest_regressor,TimeSeriesForestRegressor,sktime_3d_panel_numpy,XJTU-SY,condition_1_35Hz12kN,train_Bearing1_1_1_2_1_4_1_5_test_Bearing1_3,1,3,49.38348539317598,0.31656080380241014,41.61345541401274,-0.18730702511101538,2.8642742102803602,32217.15894804711,157,611,256,RUN_RECORDED,49.28331532665851,0.19089269332459963,0.3159186879914007,0.0012236711110551442,41.69665605095542,0.16337117889950986,-0.18251295501812007,0.009149092205092428,2.821679205069733,0.03012611119724655,32367.15023051116,607.307837918651
XJTU-SY-condition_1_35Hz12kN-time_series_forest_regressor,time_series_forest_regressor,TimeSeriesForestRegressor,sktime_3d_panel_numpy,XJTU-SY,condition_1_35Hz12kN,train_Bearing1_1_1_2_1_4_1_5_test_Bearing1_3,2,3,49.45033510421127,0.3169893275910979,41.92492038216562,-0.19052368155734634,2.7995923912879674,33174.51270358685,157,611,256,RUN_RECORDED,49.28331532665851,0.19089269332459963,0.3159186879914007,0.0012236711110551442,41.69665605095542,0.16337117889950986,-0.18251295501812007,0.009149092205092428,2.821679205069733,0.03012611119724655,32367.15023051116,607.307837918651
